aqi,aqiLevel,bWendu,city,date,yWendu,fengli_encode,tianqi_1_encode,tianqi_2_encode
35,1,29,泉州,2017-10-13,24,4,4,5
27,1,26,泉州,2017-10-14,23,3,5,5
24,1,27,泉州,2017-10-15,23,2,5,4
32,1,30,泉州,2017-10-16,24,3,3,4
26,1,28,泉州,2017-10-17,22,3,4,3
32,1,28,泉州,2017-10-18,23,3,3,3
47,1,28,泉州,2017-10-19,21,3,3,3
32,1,27,泉州,2017-10-20,20,3,3,3
36,1,27,泉州,2017-10-21,16,3,0,0
52,2,26,泉州,2017-10-22,17,2,0,0
65,2,26,泉州,2017-10-23,18,3,0,0
63,2,26,泉州,2017-10-24,17,3,0,0
53,2,26,泉州,2017-10-25,18,3,0,3
46,1,27,泉州,2017-10-26,18,3,0,0
51,2,28,泉州,2017-10-27,17,3,3,3
67,2,28,泉州,2017-10-28,18,2,3,4
72,2,26,泉州,2017-10-29,17,4,4,4
73,2,23,泉州,2017-10-30,15,4,4,3
43,1,23,泉州,2017-10-31,16,3,3,3
45,1,25,泉州,2017-11-01,18,3,4,3
54,2,29,泉州,2017-11-02,20,2,3,5
59,2,29,泉州,2017-11-03,19,3,3,3
85,2,23,泉州,2017-11-04,17,6,3,3
38,1,22,泉州,2017-11-05,17,4,4,4
53,2,26,泉州,2017-11-06,21,2,4,4
53,2,28,泉州,2017-11-07,21,2,3,3
29,1,27,泉州,2017-11-08,20,3,3,3
57,2,26,泉州,2017-11-09,21,3,3,3
45,1,29,泉州,2017-11-10,21,3,3,3
63,2,25,泉州,2017-11-11,18,4,3,4
43,1,25,泉州,2017-11-12,18,3,4,5
39,1,22,泉州,2017-11-13,19,0,5,3
42,1,25,泉州,2017-11-14,19,2,3,3
41,1,24,泉州,2017-11-15,19,2,5,3
48,1,26,泉州,2017-11-16,19,2,4,3
64,2,27,泉州,2017-11-17,21,2,4,3
48,1,23,泉州,2017-11-18,14,4,5,5
27,1,17,泉州,2017-11-19,14,3,4,3
21,1,17,泉州,2017-11-20,15,2,5,5
24,1,20,泉州,2017-11-21,15,2,5,5
26,1,20,泉州,2017-11-22,15,0,4,4
48,1,18,泉州,2017-11-23,14,3,4,3
64,2,15,泉州,2017-11-24,12,2,5,5
27,1,16,泉州,2017-11-25,12,2,5,5
30,1,19,泉州,2017-11-26,14,2,4,3
40,1,22,泉州,2017-11-27,15,4,3,3
44,1,25,泉州,2017-11-28,20,2,3,4
44,1,27,泉州,2017-11-29,18,3,3,3
26,1,23,泉州,2017-11-30,15,3,3,3
29,1,20,泉州,2017-12-01,14,3,4,3
37,1,21,泉州,2017-12-02,15,3,0,3
37,1,23,泉州,2017-12-03,16,3,0,3
45,1,21,泉州,2017-12-04,13,3,3,3
83,2,18,泉州,2017-12-05,11,3,3,3
65,2,18,泉州,2017-12-06,11,3,3,0
61,2,21,泉州,2017-12-07,12,2,4,3
70,2,17,泉州,2017-12-08,9,3,3,3
77,2,16,泉州,2017-12-09,9,2,3,3
62,2,21,泉州,2017-12-10,12,2,3,0
66,2,18,泉州,2017-12-11,12,3,0,4
42,1,15,泉州,2017-12-12,13,3,5,4
28,1,18,泉州,2017-12-13,13,3,4,5
31,1,18,泉州,2017-12-14,15,3,3,4
33,1,20,泉州,2017-12-15,14,2,3,4
29,1,17,泉州,2017-12-16,10,8,4,3
43,1,12,泉州,2017-12-17,8,3,4,3
46,1,15,泉州,2017-12-18,8,3,3,3
49,1,15,泉州,2017-12-19,7,3,3,0
56,2,17,泉州,2017-12-20,8,3,0,0
57,2,16,泉州,2017-12-21,9,3,0,3
54,2,19,泉州,2017-12-22,11,3,3,3
58,2,22,泉州,2017-12-23,15,2,3,3
80,2,24,泉州,2017-12-24,11,2,3,0
78,2,16,泉州,2017-12-25,9,3,3,3
62,2,18,泉州,2017-12-26,11,3,3,3
53,2,19,泉州,2017-12-27,13,3,3,4
67,2,20,泉州,2017-12-28,14,2,4,3
47,1,22,泉州,2017-12-29,14,3,3,3
43,1,20,泉州,2017-12-30,13,2,3,3
61,2,17,泉州,2017-12-31,10,3,3,3
76,2,17,泉州,2018-01-01,12,3,0,3
59,2,21,泉州,2018-01-02,14,3,3,3
49,1,23,泉州,2018-01-03,16,3,3,4
40,1,19,泉州,2018-01-04,15,2,4,5
51,2,16,泉州,2018-01-05,12,3,4,4
19,1,14,泉州,2018-01-06,12,2,5,18
26,1,17,泉州,2018-01-07,14,0,14,14
25,1,15,泉州,2018-01-08,7,8,18,5
31,1,10,泉州,2018-01-09,9,0,5,5
39,1,14,泉州,2018-01-10,6,0,3,0
43,1,12,泉州,2018-01-11,5,3,0,0
49,1,11,泉州,2018-01-12,5,3,0,3
38,1,12,泉州,2018-01-13,6,3,3,3
36,1,16,泉州,2018-01-14,10,2,3,3
45,1,19,泉州,2018-01-15,13,2,3,3
53,2,20,泉州,2018-01-16,13,0,4,3
88,2,21,泉州,2018-01-17,13,2,0,3
70,2,20,泉州,2018-01-18,15,2,3,4
54,2,18,泉州,2018-01-19,13,2,5,3
55,2,18,泉州,2018-01-20,7,2,3,3
68,2,18,泉州,2018-01-21,13,3,3,3
66,2,19,泉州,2018-01-22,13,4,0,3
45,1,18,泉州,2018-01-23,11,3,3,3
47,1,16,泉州,2018-01-24,10,3,3,3
29,1,16,泉州,2018-01-25,11,3,3,3
30,1,13,泉州,2018-01-26,9,4,3,3
27,1,15,泉州,2018-01-27,9,3,3,5
30,1,14,泉州,2018-01-28,8,2,5,5
21,1,9,泉州,2018-01-29,7,3,5,3
46,1,9,泉州,2018-01-30,6,3,5,5
25,1,9,泉州,2018-01-31,8,8,5,4
31,1,10,泉州,2018-02-01,6,3,4,3
46,1,11,泉州,2018-02-02,6,2,4,4
47,1,8,泉州,2018-02-03,3,3,3,3
89,2,8,泉州,2018-02-04,4,3,4,3
55,2,9,泉州,2018-02-05,2,3,3,0
44,1,10,泉州,2018-02-06,4,3,3,4
46,1,12,泉州,2018-02-07,6,3,3,3
45,1,14,泉州,2018-02-08,10,3,3,4
63,2,16,泉州,2018-02-09,12,0,5,5
81,2,17,泉州,2018-02-10,10,2,3,4
78,2,12,泉州,2018-02-11,6,3,3,0
89,2,16,泉州,2018-02-12,7,2,3,0
75,2,15,泉州,2018-02-13,7,3,3,3
66,2,19,泉州,2018-02-14,11,2,3,3
132,3,21,泉州,2018-02-15,14,0,5,5
138,3,21,泉州,2018-02-16,12,2,3,3
55,2,16,泉州,2018-02-17,10,3,4,0
46,1,21,泉州,2018-02-18,13,0,3,4
67,2,23,泉州,2018-02-19,13,0,3,3
55,2,20,泉州,2018-02-20,13,2,4,3
36,1,14,泉州,2018-02-21,11,2,5,4
31,1,12,泉州,2018-02-22,10,3,5,4
39,1,16,泉州,2018-02-23,10,3,3,5
59,2,20,泉州,2018-02-24,14,0,5,5
56,2,18,泉州,2018-02-25,11,3,5,4
32,1,19,泉州,2018-02-26,11,3,3,0
49,1,21,泉州,2018-02-27,12,2,3,5
65,2,24,泉州,2018-02-28,14,0,5,3
50,1,22,泉州,2018-03-01,13,2,3,3
55,2,24,泉州,2018-03-02,14,2,3,4
108,3,25,泉州,2018-03-03,15,3,4,3
60,2,26,泉州,2018-03-04,22,2,5,5
50,1,28,泉州,2018-03-05,13,4,5,5
31,1,18,泉州,2018-03-06,11,3,3,3
36,1,20,泉州,2018-03-07,12,2,3,14
45,1,15,泉州,2018-03-08,9,3,4,4
41,1,15,泉州,2018-03-09,8,3,0,0
61,2,17,泉州,2018-03-10,9,2,0,0
44,1,21,泉州,2018-03-11,11,2,3,0
54,2,23,泉州,2018-03-12,13,2,0,0
62,2,23,泉州,2018-03-13,14,2,3,3
69,2,23,泉州,2018-03-14,17,2,5,5
85,2,20,泉州,2018-03-15,16,0,14,4
49,1,24,泉州,2018-03-16,12,3,5,3
40,1,20,泉州,2018-03-17,13,3,3,3
54,2,24,泉州,2018-03-18,16,2,3,3
78,2,25,泉州,2018-03-19,15,2,5,18
30,1,17,泉州,2018-03-20,9,3,5,3
31,1,19,泉州,2018-03-21,11,3,3,3
36,1,19,泉州,2018-03-22,11,2,0,0
53,2,22,泉州,2018-03-23,13,2,0,0
66,2,23,泉州,2018-03-24,14,2,0,3
61,2,23,泉州,2018-03-25,16,2,3,4
55,2,22,泉州,2018-03-26,15,0,4,3
51,2,23,泉州,2018-03-27,14,2,3,3
45,1,25,泉州,2018-03-28,16,2,3,3
47,1,26,泉州,2018-03-29,18,2,3,3
38,1,25,泉州,2018-03-30,16,3,3,3
41,1,26,泉州,2018-03-31,16,3,3,0
65,2,28,泉州,2018-04-01,17,2,0,3
75,2,28,泉州,2018-04-02,17,2,3,3
76,2,29,泉州,2018-04-03,19,3,3,3
70,2,30,泉州,2018-04-04,19,3,3,4
57,2,29,泉州,2018-04-05,20,2,4,3
51,2,24,泉州,2018-04-06,15,3,5,4
76,2,20,泉州,2018-04-07,11,3,3,3
82,2,23,泉州,2018-04-08,12,2,3,3
89,2,26,泉州,2018-04-09,14,2,3,3
88,2,28,泉州,2018-04-10,19,2,3,3
63,2,31,泉州,2018-04-11,21,2,3,3
58,2,31,泉州,2018-04-12,22,2,4,4
55,2,30,泉州,2018-04-13,23,2,3,4
49,1,32,泉州,2018-04-14,17,2,4,18
44,1,20,泉州,2018-04-15,17,3,4,4
94,2,23,泉州,2018-04-16,16,3,4,3
66,2,25,泉州,2018-04-17,15,3,3,3
61,2,26,泉州,2018-04-18,15,3,4,4
58,2,29,泉州,2018-04-19,18,3,3,4
56,2,29,泉州,2018-04-20,20,3,4,3
61,2,29,泉州,2018-04-21,21,3,4,3
66,2,30,泉州,2018-04-22,22,3,3,5
48,1,29,泉州,2018-04-23,23,3,4,5
39,1,29,泉州,2018-04-24,20,3,4,3
47,1,25,泉州,2018-04-25,18,3,4,4
66,2,27,泉州,2018-04-26,20,3,3,3
72,2,25,泉州,2018-04-27,20,2,4,4
66,2,28,泉州,2018-04-28,20,3,3,3
83,2,29,泉州,2018-04-29,22,2,4,5
70,2,30,泉州,2018-04-30,23,2,3,3
42,1,32,泉州,2018-05-01,24,2,3,3
52,2,32,泉州,2018-05-02,22,0,5,5
39,1,25,泉州,2018-05-03,19,4,4,4
42,1,28,泉州,2018-05-04,19,3,4,4
57,2,31,泉州,2018-05-05,24,2,3,4
43,1,30,泉州,2018-05-06,25,3,4,4
25,1,30,泉州,2018-05-07,24,3,5,5
37,1,29,泉州,2018-05-08,21,2,4,5
46,1,26,泉州,2018-05-09,18,3,4,3
50,1,23,泉州,2018-05-10,18,3,4,3
54,2,27,泉州,2018-05-11,20,2,3,3
76,2,31,泉州,2018-05-12,22,2,3,3
74,2,32,泉州,2018-05-13,24,2,3,3
60,2,32,泉州,2018-05-14,24,3,3,3
35,1,33,泉州,2018-05-15,23,3,3,3
43,1,34,泉州,2018-05-16,24,3,3,4
47,1,35,泉州,2018-05-17,24,3,3,3
67,2,35,泉州,2018-05-18,25,2,3,4
58,2,35,泉州,2018-05-19,25,2,4,4
53,2,34,泉州,2018-05-20,25,2,4,4
43,1,28,泉州,2018-05-21,24,2,5,5
44,1,34,泉州,2018-05-22,24,2,3,3
49,1,33,泉州,2018-05-23,23,3,5,3
70,2,32,泉州,2018-05-24,23,2,3,3
67,2,33,泉州,2018-05-25,24,3,0,4
65,2,36,泉州,2018-05-26,26,3,4,4
59,2,37,泉州,2018-05-27,25,0,3,3
47,1,34,泉州,2018-05-28,25,2,5,5
51,2,32,泉州,2018-05-29,25,0,5,5
40,1,35,泉州,2018-05-30,26,2,5,4
55,2,35,泉州,2018-05-31,22,0,5,5
102,3,16,嘉兴,2017-04-01,6,0,3,0
108,3,21,嘉兴,2017-04-02,8,0,0,0
83,2,22,嘉兴,2017-04-03,11,2,3,3
76,2,21,嘉兴,2017-04-04,14,2,3,6
67,2,23,嘉兴,2017-04-05,17,0,6,6
96,2,26,嘉兴,2017-04-06,17,2,7,14
68,2,19,嘉兴,2017-04-07,14,0,6,4
76,2,23,嘉兴,2017-04-08,14,0,3,17
46,1,16,嘉兴,2017-04-09,11,3,6,6
49,1,13,嘉兴,2017-04-10,11,0,6,6
53,2,14,嘉兴,2017-04-11,10,3,4,3
70,2,19,嘉兴,2017-04-12,8,0,3,3
61,2,21,嘉兴,2017-04-13,10,2,0,3
69,2,26,嘉兴,2017-04-14,15,0,3,3
91,2,30,嘉兴,2017-04-15,17,0,3,3
102,3,29,嘉兴,2017-04-16,18,2,3,7
55,2,24,嘉兴,2017-04-17,15,3,6,3
78,2,28,嘉兴,2017-04-18,14,3,3,3
88,2,27,嘉兴,2017-04-19,17,3,3,6
77,2,23,嘉兴,2017-04-20,14,2,4,3
75,2,20,嘉兴,2017-04-21,14,2,3,3
68,2,21,嘉兴,2017-04-22,11,2,0,0
67,2,22,嘉兴,2017-04-23,12,2,0,3
77,2,25,嘉兴,2017-04-24,15,2,0,3
72,2,25,嘉兴,2017-04-25,16,2,6,17
41,1,20,嘉兴,2017-04-26,13,2,5,3
55,2,21,嘉兴,2017-04-27,11,2,3,3
76,2,24,嘉兴,2017-04-28,13,2,0,0
85,2,28,嘉兴,2017-04-29,14,2,0,0
87,2,29,嘉兴,2017-04-30,16,0,0,3
66,2,29,嘉兴,2017-05-01,19,2,3,6
38,1,20,嘉兴,2017-05-02,17,2,6,4
39,1,23,嘉兴,2017-05-03,19,2,4,6
38,1,23,嘉兴,2017-05-04,19,3,14,4
44,1,25,嘉兴,2017-05-05,16,0,3,4
79,2,25,嘉兴,2017-05-06,16,0,3,3
115,3,26,嘉兴,2017-05-07,16,0,3,6
93,2,21,嘉兴,2017-05-08,18,0,14,6
62,2,27,嘉兴,2017-05-09,16,2,3,0
79,2,31,嘉兴,2017-05-10,18,0,0,0
98,2,33,嘉兴,2017-05-11,18,0,3,17
63,2,25,嘉兴,2017-05-12,15,3,18,4
65,2,29,嘉兴,2017-05-13,18,0,0,0
98,2,28,嘉兴,2017-05-14,19,0,3,3
58,2,26,嘉兴,2017-05-15,18,2,6,6
45,1,23,嘉兴,2017-05-16,15,0,6,4
54,2,27,嘉兴,2017-05-17,16,0,0,0
62,2,27,嘉兴,2017-05-18,17,0,0,0
56,2,27,嘉兴,2017-05-19,18,2,3,4
53,2,27,嘉兴,2017-05-20,19,2,3,3
47,1,28,嘉兴,2017-05-21,19,2,3,3
43,1,27,嘉兴,2017-05-22,21,2,3,3
48,1,27,嘉兴,2017-05-23,21,0,14,6
46,1,24,嘉兴,2017-05-24,14,2,4,3
69,2,28,嘉兴,2017-05-25,17,0,0,0
85,2,28,嘉兴,2017-05-26,17,0,0,0
73,2,30,嘉兴,2017-05-27,17,0,0,0
72,2,30,嘉兴,2017-05-28,17,0,0,0
47,1,30,嘉兴,2017-05-29,19,0,0,0
61,2,31,嘉兴,2017-05-30,23,0,3,3
99,2,32,嘉兴,2017-05-31,24,0,6,4
112,3,29,嘉兴,2017-06-01,21,0,6,4
83,2,29,嘉兴,2017-06-02,19,3,3,0
45,1,29,嘉兴,2017-06-03,19,2,3,3
39,1,28,嘉兴,2017-06-04,19,3,3,4
35,1,23,嘉兴,2017-06-05,19,3,14,14
40,1,26,嘉兴,2017-06-06,20,2,6,3
56,2,28,嘉兴,2017-06-07,24,2,3,3
102,3,30,嘉兴,2017-06-08,22,2,3,3
71,2,30,嘉兴,2017-06-09,24,2,6,14
36,1,29,嘉兴,2017-06-10,20,2,17,14
30,1,26,嘉兴,2017-06-11,19,0,6,6
30,1,23,嘉兴,2017-06-12,19,3,14,6
28,1,23,嘉兴,2017-06-13,19,2,6,4
39,1,25,嘉兴,2017-06-14,17,2,4,3
54,2,26,嘉兴,2017-06-15,18,2,3,3
60,2,27,嘉兴,2017-06-16,18,0,3,3
52,2,28,嘉兴,2017-06-17,18,2,3,3
49,1,28,嘉兴,2017-06-18,21,2,3,3
34,1,27,嘉兴,2017-06-19,22,2,6,6
44,1,29,嘉兴,2017-06-20,22,0,4,4
65,2,28,嘉兴,2017-06-21,22,2,3,4
32,1,26,嘉兴,2017-06-22,22,3,6,4
64,2,28,嘉兴,2017-06-23,23,0,14,22
42,1,25,嘉兴,2017-06-24,22,2,23,18
40,1,25,嘉兴,2017-06-25,22,0,18,5
67,2,28,嘉兴,2017-06-26,22,0,6,4
69,2,28,嘉兴,2017-06-27,22,0,6,4
60,2,29,嘉兴,2017-06-28,22,2,6,6
56,2,27,嘉兴,2017-06-29,23,0,8,6
42,1,31,嘉兴,2017-06-30,25,2,7,3
53,2,33,嘉兴,2017-07-01,25,0,7,3
45,1,34,嘉兴,2017-07-02,25,0,3,3
38,1,31,嘉兴,2017-07-03,25,2,14,6
39,1,33,嘉兴,2017-07-04,25,2,7,7
51,2,32,嘉兴,2017-07-05,26,0,7,6
46,1,35,嘉兴,2017-07-06,27,0,7,3
47,1,35,嘉兴,2017-07-07,27,0,7,7
47,1,35,嘉兴,2017-07-08,28,2,3,3
40,1,35,嘉兴,2017-07-09,28,2,7,4
37,1,33,嘉兴,2017-07-10,24,0,5,5
45,1,31,嘉兴,2017-07-11,26,2,6,3
65,2,35,嘉兴,2017-07-12,27,0,3,3
64,2,36,嘉兴,2017-07-13,28,0,3,3
63,2,36,嘉兴,2017-07-14,28,0,3,3
69,2,37,嘉兴,2017-07-15,28,2,0,3
64,2,37,嘉兴,2017-07-16,27,2,0,3
39,1,37,嘉兴,2017-07-17,28,2,0,3
58,2,37,嘉兴,2017-07-18,28,0,0,0
62,2,38,嘉兴,2017-07-19,29,0,0,0
71,2,38,嘉兴,2017-07-20,29,0,3,3
75,2,38,嘉兴,2017-07-21,29,2,0,3
84,2,38,嘉兴,2017-07-22,29,0,0,3
84,2,39,嘉兴,2017-07-23,29,0,0,3
88,2,39,嘉兴,2017-07-24,29,0,0,0
102,3,38,嘉兴,2017-07-25,29,0,0,0
102,3,38,嘉兴,2017-07-26,28,0,3,0
74,2,37,嘉兴,2017-07-27,28,2,0,3
46,1,37,嘉兴,2017-07-28,28,2,0,3
36,1,35,嘉兴,2017-07-29,28,2,3,3
33,1,33,嘉兴,2017-07-30,28,2,6,6
38,1,33,嘉兴,2017-07-31,28,3,6,6
41,1,34,嘉兴,2017-08-01,28,3,3,3
40,1,35,嘉兴,2017-08-02,28,3,3,3
59,2,37,嘉兴,2017-08-03,28,2,3,3
71,2,37,嘉兴,2017-08-04,28,0,3,3
73,2,35,嘉兴,2017-08-05,28,0,7,3
85,2,37,嘉兴,2017-08-06,28,0,7,3
104,3,37,嘉兴,2017-08-07,29,2,3,3
54,2,37,嘉兴,2017-08-08,27,2,7,7
30,1,31,嘉兴,2017-08-09,26,2,14,14
51,2,33,嘉兴,2017-08-10,26,0,4,3
81,2,35,嘉兴,2017-08-11,28,0,3,3
50,1,32,嘉兴,2017-08-12,27,0,7,3
40,1,34,嘉兴,2017-08-13,27,0,7,3
39,1,33,嘉兴,2017-08-14,27,2,6,6
61,2,33,嘉兴,2017-08-15,26,0,7,4
39,1,32,嘉兴,2017-08-16,26,0,7,6
57,2,33,嘉兴,2017-08-17,26,0,7,3
45,1,34,嘉兴,2017-08-18,26,0,7,3
62,2,34,嘉兴,2017-08-19,26,0,7,3
43,1,33,嘉兴,2017-08-20,25,0,14,6
58,2,33,嘉兴,2017-08-21,27,0,7,3
34,1,34,嘉兴,2017-08-22,28,2,4,3
33,1,34,嘉兴,2017-08-23,28,2,3,3
36,1,35,嘉兴,2017-08-24,28,0,0,3
50,1,34,嘉兴,2017-08-25,27,0,7,7
44,1,31,嘉兴,2017-08-26,25,2,14,4
34,1,34,嘉兴,2017-08-27,26,2,3,3
41,1,35,嘉兴,2017-08-28,27,0,0,0
46,1,33,嘉兴,2017-08-29,27,0,7,3
39,1,29,嘉兴,2017-08-30,26,0,3,3
44,1,28,嘉兴,2017-08-31,24,0,4,6
54,2,29,嘉兴,2017-09-01,22,0,4,3
53,2,30,嘉兴,2017-09-02,25,0,3,3
37,1,29,嘉兴,2017-09-03,25,0,3,3
36,1,31,嘉兴,2017-09-04,26,0,3,3
71,2,34,嘉兴,2017-09-05,26,0,7,4
99,2,33,嘉兴,2017-09-06,24,0,7,8
42,1,27,嘉兴,2017-09-07,23,0,6,4
39,1,28,嘉兴,2017-09-08,24,0,3,3
42,1,27,嘉兴,2017-09-09,25,0,6,3
48,1,32,嘉兴,2017-09-10,25,0,7,6
35,1,27,嘉兴,2017-09-11,23,2,6,6
49,1,28,嘉兴,2017-09-12,21,2,3,3
60,2,28,嘉兴,2017-09-13,22,2,3,3
46,1,26,嘉兴,2017-09-14,22,3,6,6
46,1,27,嘉兴,2017-09-15,23,4,6,6
46,1,28,嘉兴,2017-09-16,20,2,4,3
55,2,29,嘉兴,2017-09-17,19,0,0,3
96,2,30,嘉兴,2017-09-18,22,0,0,3
98,2,29,嘉兴,2017-09-19,20,0,3,6
52,2,25,嘉兴,2017-09-20,20,0,18,18
33,1,23,嘉兴,2017-09-21,20,0,6,6
45,1,24,嘉兴,2017-09-22,20,0,4,6
45,1,22,嘉兴,2017-09-23,20,2,14,6
35,1,26,嘉兴,2017-09-24,24,0,6,6
49,1,28,嘉兴,2017-09-25,24,0,7,4
72,2,29,嘉兴,2017-09-26,25,0,7,4
49,1,28,嘉兴,2017-09-27,22,0,6,6
42,1,24,嘉兴,2017-09-28,16,0,6,4
49,1,23,嘉兴,2017-09-29,21,0,3,6
30,1,24,嘉兴,2017-09-30,23,0,6,4
43,1,32,嘉兴,2017-10-01,24,2,3,7
61,2,27,嘉兴,2017-10-02,21,2,6,6
46,1,23,嘉兴,2017-10-03,19,2,4,4
36,1,23,嘉兴,2017-10-04,18,2,4,4
36,1,22,嘉兴,2017-10-05,17,0,5,5
64,2,22,嘉兴,2017-10-06,16,0,5,3
84,2,25,嘉兴,2017-10-07,18,2,3,3
47,1,27,嘉兴,2017-10-08,20,2,3,3
39,1,28,嘉兴,2017-10-09,23,0,3,3
47,1,30,嘉兴,2017-10-10,19,0,3,6
42,1,24,嘉兴,2017-10-11,18,3,5,5
33,1,20,嘉兴,2017-10-12,17,3,5,5
31,1,20,嘉兴,2017-10-13,17,2,4,4
37,1,20,嘉兴,2017-10-14,17,3,6,14
27,1,19,嘉兴,2017-10-15,18,4,14,14
23,1,19,嘉兴,2017-10-16,17,4,5,5
33,1,20,嘉兴,2017-10-17,17,3,4,4
47,1,22,嘉兴,2017-10-18,16,2,4,3
53,2,20,嘉兴,2017-10-19,16,2,4,4
49,1,22,嘉兴,2017-10-20,15,2,4,3
54,2,22,嘉兴,2017-10-21,15,2,3,3
95,2,22,嘉兴,2017-10-22,14,2,0,3
64,2,19,嘉兴,2017-10-23,12,2,3,3
64,2,20,嘉兴,2017-10-24,11,2,0,0
56,2,21,嘉兴,2017-10-25,12,0,0,3
54,2,22,嘉兴,2017-10-26,11,0,3,3
60,2,21,嘉兴,2017-10-27,13,0,3,3
57,2,22,嘉兴,2017-10-28,13,2,0,3
81,2,21,嘉兴,2017-10-29,9,3,3,3
50,1,15,嘉兴,2017-10-30,11,2,3,3
54,2,19,嘉兴,2017-10-31,11,0,0,3
59,2,21,嘉兴,2017-11-01,11,8,0,0
77,2,23,嘉兴,2017-11-02,13,8,3,3
128,3,21,嘉兴,2017-11-03,9,3,4,3
41,1,15,嘉兴,2017-11-04,9,3,3,3
45,1,17,嘉兴,2017-11-05,11,0,3,3
73,2,21,嘉兴,2017-11-06,15,0,3,3
103,3,20,嘉兴,2017-11-07,13,2,4,3
116,3,22,嘉兴,2017-11-08,11,2,3,0
63,2,21,嘉兴,2017-11-09,14,2,0,3
74,2,22,嘉兴,2017-11-10,11,2,5,4
52,2,17,嘉兴,2017-11-11,10,2,3,3
52,2,19,嘉兴,2017-11-12,12,2,3,3
67,2,19,嘉兴,2017-11-13,14,0,4,5
80,2,18,嘉兴,2017-11-14,12,2,5,5
61,2,19,嘉兴,2017-11-15,13,0,3,4
38,1,17,嘉兴,2017-11-16,16,0,5,5
27,1,20,嘉兴,2017-11-17,8,2,5,5
32,1,16,嘉兴,2017-11-18,5,4,4,3
48,1,12,嘉兴,2017-11-19,9,0,3,5
51,2,13,嘉兴,2017-11-20,7,0,5,4
83,2,12,嘉兴,2017-11-21,9,0,5,5
82,2,13,嘉兴,2017-11-22,6,2,3,3
87,2,12,嘉兴,2017-11-23,3,2,0,0
81,2,14,嘉兴,2017-11-24,5,0,0,3
76,2,15,嘉兴,2017-11-25,7,0,3,4
88,2,16,嘉兴,2017-11-26,6,3,3,0
87,2,18,嘉兴,2017-11-27,11,0,0,3
89,2,18,嘉兴,2017-11-28,12,0,5,5
122,3,14,嘉兴,2017-11-29,8,2,14,5
45,1,11,嘉兴,2017-11-30,6,2,5,4
63,2,11,嘉兴,2017-12-01,5,0,4,4
76,2,13,嘉兴,2017-12-02,6,0,4,4
100,2,15,嘉兴,2017-12-03,7,0,5,4
176,4,13,嘉兴,2017-12-04,3,2,3,0
58,2,9,嘉兴,2017-12-05,0,2,0,0
81,2,12,嘉兴,2017-12-06,2,0,0,0
154,4,12,嘉兴,2017-12-07,3,0,3,3
85,2,7,嘉兴,2017-12-08,0,3,3,0
75,2,9,嘉兴,2017-12-09,1,0,0,3
102,3,11,嘉兴,2017-12-10,1,2,0,3
135,3,10,嘉兴,2017-12-11,2,2,0,0
89,2,11,嘉兴,2017-12-12,4,2,3,3
48,1,11,嘉兴,2017-12-13,3,2,3,5
61,2,8,嘉兴,2017-12-14,6,2,5,5
47,1,8,嘉兴,2017-12-15,6,2,5,5
108,3,7,嘉兴,2017-12-16,-2,3,4,3
75,2,4,嘉兴,2017-12-17,-4,0,0,3
77,2,7,嘉兴,2017-12-18,-2,0,0,3
98,2,9,嘉兴,2017-12-19,-2,2,0,3
94,2,11,嘉兴,2017-12-20,-2,2,0,0
111,3,11,嘉兴,2017-12-21,0,2,0,0
109,3,14,嘉兴,2017-12-22,5,0,0,3
109,3,16,嘉兴,2017-12-23,7,0,3,4
190,4,11,嘉兴,2017-12-24,0,3,3,0
104,3,10,嘉兴,2017-12-25,0,0,0,0
111,3,11,嘉兴,2017-12-26,1,0,0,0
75,2,12,嘉兴,2017-12-27,8,0,3,3
52,2,11,嘉兴,2017-12-28,8,0,5,5
47,1,13,嘉兴,2017-12-29,9,0,4,4
118,3,12,嘉兴,2017-12-30,2,2,5,3
293,5,10,嘉兴,2017-12-31,0,2,0,0
181,4,11,嘉兴,2018-01-01,5,2,0,3
63,2,12,嘉兴,2018-01-02,8,2,4,5
45,1,10,嘉兴,2018-01-03,3,3,5,14
25,1,5,嘉兴,2018-01-04,2,0,14,5
43,1,6,嘉兴,2018-01-05,0,2,4,3
98,2,8,嘉兴,2018-01-06,0,2,5,5
48,1,9,嘉兴,2018-01-07,1,2,5,5
102,3,3,嘉兴,2018-01-08,-3,4,11,3
52,2,5,嘉兴,2018-01-09,-3,2,3,0
56,2,6,嘉兴,2018-01-10,-5,4,0,0
64,2,5,嘉兴,2018-01-11,-5,2,0,0
55,2,4,嘉兴,2018-01-12,-4,0,0,0
84,2,6,嘉兴,2018-01-13,1,0,0,0
64,2,11,嘉兴,2018-01-14,2,0,3,3
88,2,15,嘉兴,2018-01-15,9,0,3,5
99,2,15,嘉兴,2018-01-16,8,2,5,5
197,4,14,嘉兴,2018-01-17,4,0,3,3
149,3,12,嘉兴,2018-01-18,6,0,3,4
176,4,10,嘉兴,2018-01-19,7,0,4,4
174,4,10,嘉兴,2018-01-20,8,0,4,5
95,2,8,嘉兴,2018-01-21,5,2,5,5
57,2,10,嘉兴,2018-01-22,2,0,3,3
111,3,8,嘉兴,2018-01-23,2,2,3,5
53,2,4,嘉兴,2018-01-24,0,2,11,10
35,1,2,嘉兴,2018-01-25,0,3,15,16
29,1,2,嘉兴,2018-01-26,-1,2,10,10
42,1,2,嘉兴,2018-01-27,0,2,10,11
