eleme_restaurant_id,order_date,weekday,exposure_num,exposure_user,open_minutes,lunch_open_minutes,dinner_open_minutes,every_discounted
1412524,2017-10-30,1,2967,1995,660,121,121,16.490277777777777
1412524,2017-10-31,2,2697,1838,660,121,121,16.816129032258065
1412524,2017-11-01,3,2739,1902,660,121,121,16.493548387096773
1412524,2017-11-02,4,2892,1920,660,121,121,19.917777777777776
1412524,2017-11-03,5,2858,1956,660,121,121,20.233673469387757
1412524,2017-11-04,6,3750,2493,660,121,121,19.060606060606062
1412524,2017-11-05,7,3566,2405,660,121,121,18.935
1412524,2017-11-06,1,2961,1993,660,121,121,19.04054054054054
1412524,2017-11-07,2,3057,2085,660,121,121,19.544999999999998
1412524,2017-11-08,3,3123,2084,660,121,121,20.462500000000002
1412524,2017-11-09,4,3200,1991,660,121,121,19.885714285714286
1412524,2017-11-10,5,3306,2031,660,121,121,19.539285714285715
1412524,2017-11-11,6,3832,2330,660,121,121,19.973636363636363
1412524,2017-11-12,7,3668,2320,660,121,121,19.91346153846154
1412524,2017-11-13,1,3188,2012,660,121,121,19.655102040816328
1412524,2017-11-14,2,3749,2420,647,121,108,20.42037037037037
1412524,2017-11-15,3,3232,2073,660,121,121,19.10731707317073
1412524,2017-11-16,4,3854,2448,660,121,121,18.73157894736842
1412524,2017-11-17,5,2996,1953,660,121,121,19.215151515151515
1412524,2017-11-18,6,3920,2457,660,121,121,18.695121951219512
1412524,2017-11-19,7,3686,2308,660,121,121,18.308333333333334
1412524,2017-11-20,1,3477,2250,660,121,121,19.926470588235293
1412524,2017-11-21,2,3687,2352,660,121,121,18.764705882352942
1412524,2017-11-22,3,2943,1973,660,121,121,18.415384615384617
1412524,2017-11-23,4,2743,1812,660,121,121,18.55806451612903
1412524,2017-11-24,5,2544,1784,660,121,121,19.125806451612902
1412524,2017-11-25,6,3317,2228,660,121,121,18.571428571428573
1412524,2017-11-26,7,3333,2206,660,121,121,19.34705882352941
1412524,2017-11-27,1,2674,1819,660,121,121,18.095454545454547
1412524,2017-11-28,2,2612,1814,660,121,121,18.28787878787879
1412524,2017-11-29,3,3915,2661,660,121,121,21.05625
1412524,2017-11-30,4,3249,2216,660,121,121,18.93076923076923
1412526,2017-04-21,5,0,0,600,121,121,16.24705882352941
1412526,2017-04-22,6,0,0,600,121,121,14.975
1412526,2017-04-23,7,0,0,600,121,121,14.273333333333333
1412526,2017-04-24,1,0,0,600,121,121,14.961538461538462
1412526,2017-04-25,2,0,0,600,121,121,15.88125
1412526,2017-04-26,3,0,0,600,121,121,15.899999999999999
1412526,2017-04-27,4,0,0,600,121,121,15.00625
1412526,2017-04-28,5,0,0,600,121,121,14.399999999999999
1412526,2017-04-29,6,0,0,600,121,121,13.778571428571428
1412526,2017-04-30,7,0,0,600,121,121,15.284210526315789
1412526,2017-05-01,1,0,0,600,121,121,15.872727272727273
1412526,2017-05-02,2,0,0,600,121,121,14.325000000000001
1412526,2017-05-03,3,0,0,600,121,121,15.0
1412526,2017-05-04,4,0,0,600,121,121,16.291304347826088
1412526,2017-05-05,5,0,0,600,121,121,16.666666666666668
1412526,2017-05-06,6,0,0,600,121,121,17.358333333333334
1412526,2017-05-07,7,0,0,600,121,121,13.547826086956523
1412526,2017-05-08,1,4749,3507,600,121,121,16.16
1412526,2017-05-09,2,3505,2694,600,121,121,17.892
1412526,2017-05-10,3,3768,2813,600,121,121,14.978260869565217
1412526,2017-05-11,4,3503,2719,547,121,68,14.095652173913043
1412526,2017-05-12,5,4652,3469,630,121,121,13.939285714285715
1412526,2017-05-13,6,3774,2793,630,121,121,14.205000000000002
1412526,2017-05-14,7,3800,2821,630,121,121,12.8625
1412526,2017-05-15,1,4071,3009,630,121,121,16.961904761904762
1412526,2017-05-16,2,4180,3123,630,121,121,16.900000000000002
1412526,2017-05-17,3,4925,3672,630,121,121,17.5
1412526,2017-05-18,4,4524,3342,630,121,121,15.341176470588236
1412526,2017-05-19,5,4406,3232,630,121,121,13.208333333333334
1412526,2017-05-20,6,4314,3169,630,121,121,15.978571428571428
1412526,2017-05-21,7,3869,2850,630,121,121,12.572222222222223
1412526,2017-05-22,1,4172,3205,630,121,121,15.76
1412526,2017-05-23,2,5928,4247,630,121,121,14.586046511627908
1412526,2017-05-24,3,4260,3138,630,121,121,15.37741935483871
1412526,2017-05-25,4,4203,3051,630,121,121,18.321875
1412526,2017-05-26,5,4024,3029,630,121,121,16.48730769230769
1412526,2017-05-27,6,4144,3081,630,121,121,22.364285714285717
1412526,2017-05-28,7,3858,2804,630,121,121,17.944444444444443
1412526,2017-05-29,1,4051,2914,750,121,121,16.773333333333333
1412526,2017-05-30,2,4163,2910,750,121,121,15.648
1412526,2017-05-31,3,4443,3237,750,121,121,16.874193548387098
1412526,2017-06-01,4,4596,3297,750,121,121,15.231578947368419
1412526,2017-06-02,5,4511,3320,750,121,121,15.196666666666665
1412526,2017-06-03,6,4408,3167,750,121,121,18.323529411764707
1412526,2017-06-04,7,3924,2850,750,121,121,16.724999999999998
1412526,2017-06-05,1,5219,3705,750,121,121,18.08
1412526,2017-06-06,2,4242,3072,750,121,121,15.6648
1412526,2017-06-07,3,4152,3081,750,121,121,16.070588235294117
1412526,2017-06-08,4,4517,3295,750,121,121,15.505263157894738
1412526,2017-06-09,5,4956,3613,750,121,121,14.924999999999999
1412526,2017-06-10,6,4377,3113,750,121,121,15.91875
1412526,2017-06-11,7,4859,3373,750,121,121,17.35111111111111
1412526,2017-06-12,1,4867,3550,634,121,121,16.313636363636363
1412526,2017-06-13,2,5557,3971,630,121,121,17.04074074074074
1412526,2017-06-14,3,4226,3142,630,121,121,17.046363636363637
1412526,2017-06-15,4,4486,3233,630,121,121,16.31793103448276
1412526,2017-06-16,5,5016,3614,630,121,121,17.236470588235292
1412526,2017-06-17,6,4967,3568,630,121,121,18.465294117647062
1412526,2017-06-18,7,5024,3575,630,121,121,18.16
1412526,2017-06-19,1,5852,4051,628,119,121,17.692432432432433
1412526,2017-06-20,2,5190,3714,630,121,121,19.274193548387096
1412526,2017-06-21,3,7020,4907,630,121,121,17.45531914893617
1412526,2017-06-22,4,5629,4084,630,121,121,16.042307692307695
1412526,2017-06-23,5,5726,4157,630,121,121,20.210256410256413
1412526,2017-06-24,6,6743,4593,630,121,121,18.245652173913044
1412526,2017-06-25,7,5751,4033,630,121,121,18.65
1412526,2017-06-26,1,4868,3529,630,121,121,17.153125
1412526,2017-06-27,2,4835,3574,630,121,121,18.42222222222222
1412526,2017-06-28,3,4996,3662,630,121,121,15.792
1412526,2017-06-29,4,5042,3695,630,121,121,17.94054054054054
1412526,2017-06-30,5,5120,3683,630,121,121,18.01707317073171
1412526,2017-07-01,6,5277,3648,630,121,121,17.936666666666667
1412526,2017-07-02,7,5147,3633,630,121,121,17.845945945945946
1412526,2017-07-03,1,5600,3969,630,121,121,19.193548387096776
1412526,2017-07-04,2,6084,4280,614,105,121,18.515094339622642
1412526,2017-07-05,3,6376,4517,630,121,121,17.835185185185185
1412526,2017-07-06,4,5938,4232,611,102,121,18.360526315789475
1412526,2017-07-07,5,6481,4537,599,90,121,18.78688524590164
1412526,2017-07-08,6,6218,4267,623,121,121,16.939999999999998
1412526,2017-07-09,7,5712,3992,630,121,121,17.561111111111114
1412526,2017-07-10,1,6236,4511,594,85,121,18.883636363636363
1412526,2017-07-11,2,5991,4361,603,94,121,18.379487179487178
1412526,2017-07-12,3,6961,4850,609,100,121,17.028
1412526,2017-07-13,4,6756,4757,573,72,121,18.7
1412526,2017-07-14,5,7006,4905,630,121,121,17.114285714285714
1412526,2017-07-15,6,6137,4304,630,121,121,18.44090909090909
1412526,2017-07-16,7,6238,4356,630,121,121,18.057142857142857
1412526,2017-07-17,1,7345,5068,630,121,121,19.5
1412526,2017-07-18,2,7387,5217,630,121,121,17.935555555555556
1412526,2017-07-19,3,8374,5799,630,121,121,16.08
1412526,2017-07-20,4,7907,5604,630,121,121,18.373214285714287
1412526,2017-07-21,5,8439,5851,630,121,121,17.936708860759495
1412526,2017-07-22,6,8039,5458,630,121,121,16.707272727272727
1412526,2017-07-23,7,8314,5489,630,121,121,18.45714285714286
1412526,2017-07-24,1,9126,6239,585,89,121,14.97843137254902
1412526,2017-07-25,2,8994,6156,602,93,121,17.960526315789473
1412526,2017-07-26,3,8965,6157,598,114,121,18.08
1412526,2017-07-27,4,7836,5439,382,37,121,16.693181818181817
1412526,2017-07-28,5,10587,7041,630,121,121,16.558208955223883
1412526,2017-07-29,6,8078,5497,630,121,121,19.07777777777778
1412526,2017-07-30,7,7216,4932,630,121,121,18.06530612244898
1412526,2017-07-31,1,7533,5352,595,86,121,18.03157894736842
1412526,2017-08-01,2,8098,5641,660,121,121,17.592307692307692
1412526,2017-08-02,3,8359,5798,660,121,121,17.99047619047619
1412526,2017-08-03,4,9072,6334,660,121,121,18.52786885245902
1412526,2017-08-04,5,8168,5688,660,121,121,16.914285714285715
1412526,2017-08-05,6,7191,4965,660,121,121,18.620454545454546
1412526,2017-08-06,7,7179,4929,660,121,121,17.776923076923076
1412526,2017-08-07,1,7963,5582,660,121,121,17.787499999999998
1412526,2017-08-08,2,9144,6210,626,121,121,15.344117647058825
1412526,2017-08-09,3,7316,5176,660,121,121,16.099999999999998
1412526,2017-08-10,4,8219,5881,660,121,121,16.238775510204082
1412526,2017-08-11,5,7882,5642,660,121,121,16.047169811320753
1412526,2017-08-12,6,6498,4607,660,121,121,14.45
1412526,2017-08-13,7,7228,4997,660,121,121,17.017391304347825
1412526,2017-08-14,1,8498,6116,660,121,121,16.246774193548386
1412526,2017-08-15,2,11075,7861,660,121,121,16.74848484848485
1412526,2017-08-16,3,10479,7534,660,121,121,16.936
1412526,2017-08-17,4,10108,7283,660,121,121,16.888235294117646
1412526,2017-08-18,5,9552,6916,660,121,121,14.395454545454545
1412526,2017-08-19,6,9227,6576,660,121,121,17.078260869565216
1412526,2017-08-20,7,8989,6413,660,121,121,14.933333333333334
1412526,2017-08-21,1,6512,4941,660,121,121,16.76382978723404
1412526,2017-08-22,2,9610,6969,660,121,121,14.860377358490567
1412526,2017-08-23,3,9802,7100,660,121,121,15.430769230769231
1412526,2017-08-24,4,9784,7069,660,121,121,15.689473684210526
1412526,2017-08-25,5,9713,7061,660,121,121,14.703508771929824
1412526,2017-08-26,6,8472,6031,660,121,121,14.857777777777779
1412526,2017-08-27,7,8426,6044,660,121,121,14.367391304347825
1412526,2017-08-28,1,8526,6232,660,121,121,13.896153846153847
1412526,2017-08-29,2,8854,6501,660,121,121,14.260465116279072
1412526,2017-08-30,3,8845,6443,660,121,121,16.43673469387755
1412526,2017-08-31,4,8328,6080,660,121,121,15.81607142857143
1412526,2017-09-01,5,8357,5968,660,121,121,15.258333333333333
1412526,2017-09-02,6,7784,5548,660,121,121,16.033076923076923
1412526,2017-09-03,7,7928,5602,660,121,121,16.448800000000002
1412526,2017-09-04,1,7837,5709,660,121,121,15.93911111111111
1412526,2017-09-05,2,8097,5983,660,121,121,13.762162162162161
1412526,2017-09-06,3,9777,6970,660,121,121,15.566296296296297
1412526,2017-09-07,4,8640,6358,660,121,121,16.362608695652174
1412526,2017-09-08,5,8206,6059,660,121,121,17.11653846153846
1412526,2017-09-09,6,8021,5780,660,121,121,16.286666666666665
1412526,2017-09-10,7,8005,5709,660,121,121,16.130746268656715
1412526,2017-09-11,1,6151,4705,528,17,121,16.65740740740741
1412526,2017-09-12,2,7772,5684,660,121,121,17.598591549295776
1412526,2017-09-13,3,8113,6036,660,121,121,16.689484536082475
1412526,2017-09-14,4,8625,6333,660,121,121,16.61829268292683
1412526,2017-09-15,5,8762,6490,660,121,121,16.963529411764707
1412526,2017-09-16,6,8600,6103,660,121,121,15.965142857142856
1412526,2017-09-17,7,8450,5930,660,121,121,15.959696969696969
1412526,2017-09-18,1,8878,6373,660,121,121,16.1936
1412526,2017-09-19,2,9254,6694,660,121,121,17.501875000000002
1412526,2017-09-20,3,10788,7489,623,93,121,17.08776859504132
1412526,2017-09-21,4,10806,7524,660,121,121,17.92138613861386
1412526,2017-09-22,5,9833,6991,660,121,121,16.729750000000003
1412526,2017-09-23,6,13181,8713,660,121,121,16.864552845528458
1412526,2017-09-24,7,9482,6561,660,121,121,16.77285714285714
1412526,2017-09-25,1,9486,6782,660,121,121,16.732151898734177
1412526,2017-09-26,2,9930,6985,660,121,121,16.219354838709677
1412526,2017-09-27,3,10133,7111,660,121,121,16.23630769230769
1412526,2017-09-28,4,11698,8184,660,121,121,15.002597402597404
1412526,2017-09-29,5,10183,7323,660,121,121,15.469866666666666
1412526,2017-09-30,6,11199,7893,660,121,121,14.448387096774193
1412526,2017-10-01,7,7709,5485,660,121,121,15.303174603174604
1412526,2017-10-02,1,7390,5287,660,121,121,17.426415094339625
1412526,2017-10-03,2,6613,4693,660,121,121,14.125806451612902
1412526,2017-10-04,3,6323,4462,660,121,121,16.31276595744681
1412526,2017-10-05,4,6635,4817,660,121,121,15.708888888888888
1412526,2017-10-06,5,7070,5186,660,121,121,15.602380952380951
1412526,2017-10-07,6,7791,5612,660,121,121,15.520833333333334
1412526,2017-10-08,7,9184,6490,660,121,121,15.48235294117647
1412526,2017-10-09,1,8367,6274,660,121,121,15.398076923076925
1412526,2017-10-10,2,9127,6833,660,121,121,15.996774193548386
1412526,2017-10-11,3,9607,7077,660,121,121,14.849275362318838
1412526,2017-10-12,4,10528,7704,660,121,121,14.531481481481482
1412526,2017-10-13,5,8644,6526,660,121,121,15.494117647058822
1412526,2017-10-14,6,9023,6551,660,121,121,15.734920634920634
1412526,2017-10-15,7,11296,7896,660,121,121,15.930263157894737
1412526,2017-10-16,1,11614,8345,660,121,121,13.89873417721519
1412526,2017-10-17,2,9346,7031,660,121,121,15.671875
1412526,2017-10-18,3,8838,6695,660,121,121,14.113793103448277
1412526,2017-10-19,4,8767,6591,660,121,121,15.34433962264151
1412526,2017-10-20,5,9066,6700,660,121,121,15.56186440677966
1412526,2017-10-21,6,8880,6513,660,121,121,16.02734375
1412526,2017-10-22,7,8063,5899,660,121,121,15.939285714285715
1412526,2017-10-23,1,7963,5887,650,121,121,15.70648148148148
1412526,2017-10-24,2,7936,5867,660,121,121,16.644117647058824
1412526,2017-10-25,3,7745,5687,660,121,121,16.724615384615383
1412526,2017-10-26,4,7406,5549,660,121,121,14.94527027027027
1412526,2017-10-27,5,7042,5327,660,121,121,14.994827586206897
1412526,2017-10-28,6,7539,5449,660,121,121,13.493125000000001
1412526,2017-10-29,7,6832,4962,660,121,121,12.893150684931507
1412526,2017-10-30,1,6630,4944,660,121,121,12.835915492957747
1412526,2017-10-31,2,6909,5168,660,121,121,14.41590909090909
1412526,2017-11-01,3,6712,5021,660,121,121,14.979245283018868
1412526,2017-11-02,4,6383,4893,660,121,121,19.325384615384618
1412526,2017-11-03,5,6592,4834,660,121,121,21.08076923076923
1412526,2017-11-04,6,7176,5128,624,121,121,21.511392405063294
1412526,2017-11-05,7,7031,5067,660,121,121,20.820121951219512
1412526,2017-11-06,1,6932,5067,660,121,121,21.034931506849315
1412526,2017-11-07,2,6951,5172,660,121,121,21.679365079365077
1412526,2017-11-08,3,6863,5040,660,121,121,20.696202531645568
1412526,2017-11-09,4,6721,4930,660,121,121,20.37323943661972
1412526,2017-11-10,5,6640,4881,660,121,121,20.73742857142857
1412526,2017-11-11,6,7268,5206,660,121,121,21.67753623188406
1412526,2017-11-12,7,7689,5447,660,121,121,21.17171052631579
1412526,2017-11-13,1,8479,5953,660,121,121,19.268072289156628
1412526,2017-11-14,2,8318,5937,660,121,121,20.332666666666668
1412526,2017-11-15,3,7488,5440,660,121,121,20.082716049382718
1412526,2017-11-16,4,8632,6215,660,121,121,17.896363636363635
1412526,2017-11-17,5,6819,4972,660,121,121,17.27704918032787
1412526,2017-11-18,6,8298,5686,660,121,121,18.669565217391305
1412526,2017-11-19,7,7183,5010,660,121,121,19.058490566037737
1412526,2017-11-20,1,7606,5389,660,121,121,19.184848484848487
1412526,2017-11-21,2,8186,5954,660,121,121,19.22553191489362
1412526,2017-11-22,3,7211,5288,660,121,121,19.392982456140352
1412526,2017-11-23,4,7212,5240,660,121,121,17.779310344827586
1412526,2017-11-24,5,6940,5043,660,121,121,18.389285714285712
1412526,2017-11-25,6,7941,5535,660,121,121,20.86470588235294
1412526,2017-11-26,7,7421,5273,660,121,121,19.540909090909093
1412526,2017-11-27,1,7266,5204,660,121,121,19.820689655172412
1412526,2017-11-28,2,8013,5834,660,121,121,20.924657534246574
1412526,2017-11-29,3,11116,7776,643,104,121,20.009090909090908
1412526,2017-11-30,4,9105,6604,660,121,121,19.184931506849313
1412526,2017-12-01,5,8987,6438,660,121,121,15.76
1412526,2017-12-02,6,9169,6428,660,121,121,16.642857142857142
1412526,2017-12-03,7,8580,5943,660,121,121,14.986792452830187
1412526,2017-12-04,1,7283,5461,660,121,121,14.493617021276597
1412526,2017-12-05,2,7673,5737,660,121,121,15.413513513513513
1412526,2017-12-06,3,7844,5880,660,121,121,15.958333333333334
1412526,2017-12-07,4,8151,6091,660,121,121,16.18720930232558
1412526,2017-12-08,5,7829,5848,660,121,121,16.782926829268295
1412526,2017-12-09,6,8993,6215,660,121,121,16.415873015873018
1412526,2017-12-10,7,8354,5915,660,121,121,16.83137254901961
1412526,2017-12-11,1,8554,6074,660,121,121,15.630392156862746
1412526,2017-12-12,2,8918,6390,660,121,121,17.23
1412526,2017-12-13,3,9081,6433,660,121,121,16.552678571428572
1412526,2017-12-14,4,9769,6800,660,121,121,15.892000000000001
1412526,2017-12-15,5,9386,6707,660,121,121,16.961702127659574
1412526,2017-12-16,6,8932,6159,660,121,121,17.451724137931034
1412526,2017-12-17,7,8217,5577,660,121,121,15.683695652173913
1412526,2017-12-18,1,7575,5439,660,121,121,16.08139534883721
1412526,2017-12-19,2,7159,5294,660,121,121,15.626
1412526,2017-12-20,3,7525,5596,660,121,121,16.08139534883721
1412526,2017-12-21,4,6848,5309,660,121,121,18.208163265306123
1412526,2017-12-22,5,5919,4644,660,121,121,16.528947368421054
1412526,2017-12-23,6,7221,5365,660,121,121,19.241666666666667
1412526,2017-12-24,7,7333,5295,660,121,121,17.760714285714286
1412526,2017-12-25,1,6675,5104,660,121,121,16.925806451612903
1412526,2017-12-26,2,6973,5430,660,121,121,17.927419354838708
1412526,2017-12-27,3,7247,5606,660,121,121,16.782978723404256
1412526,2017-12-28,4,8298,6356,660,121,121,18.947540983606558
1412526,2017-12-29,5,6721,5191,660,121,121,16.353488372093025
1412526,2017-12-30,6,6850,5100,660,121,121,17.20877192982456
1412526,2017-12-31,7,5648,4329,660,121,121,18.652439024390244
1412526,2018-01-01,1,6125,4416,660,121,121,17.826190476190476
1412526,2018-01-02,2,6607,4935,660,121,121,17.879591836734694
1412526,2018-01-03,3,8350,6115,660,121,121,16.846153846153847
1412526,2018-01-04,4,8323,6049,660,121,121,17.29607843137255
1412526,2018-01-05,5,7418,5482,660,121,121,17.142857142857142
1412526,2018-01-06,6,7302,5313,660,121,121,18.448979591836736
1412526,2018-01-07,7,7178,5213,660,121,121,17.094827586206897
1412526,2018-01-08,1,6350,4758,660,121,121,16.019607843137255
1412526,2018-01-09,2,5739,4361,660,121,121,16.086363636363636
1412526,2018-01-10,3,6478,4834,660,121,121,16.305797101449276
1412526,2018-01-11,4,7269,5289,660,121,121,18.139285714285712
1412526,2018-01-12,5,7804,5831,660,121,121,16.635416666666668
1412526,2018-01-13,6,8177,5714,660,121,121,18.042307692307695
1412526,2018-01-14,7,6501,4645,660,121,121,18.21333333333333
1412526,2018-01-15,1,5661,4179,660,121,121,17.282222222222224
1412526,2018-01-16,2,6308,4630,660,121,121,17.90612244897959
1412526,2018-01-17,3,6007,4494,660,121,121,17.644444444444446
1412526,2018-01-18,4,7044,5178,660,121,121,17.78510638297872
1412526,2018-01-19,5,6737,4982,660,121,121,17.317241379310346
1412526,2018-01-20,6,7801,5436,660,121,121,17.514285714285712
1412526,2018-01-21,7,7278,5072,660,121,121,19.175510204081633
1412526,2018-01-22,1,5688,4228,660,121,121,18.515151515151516
1412526,2018-01-23,2,6632,4795,660,121,121,17.544444444444444
1412526,2018-01-24,3,6648,4879,660,121,121,17.418867924528303
1412526,2018-01-25,4,7491,5325,660,121,121,16.36470588235294
1412526,2018-01-26,5,7134,5031,660,121,121,17.192156862745097
1412526,2018-01-27,6,7121,4842,618,121,121,17.348148148148148
1412526,2018-01-28,7,5090,3447,660,121,121,19.673076923076923
1412526,2018-01-29,1,7366,5161,660,121,121,17.805
1412526,2018-01-30,2,7177,5072,660,121,121,17.573333333333334
1412526,2018-01-31,3,6845,4944,660,121,121,16.251851851851853
1412526,2018-02-01,4,7224,5126,660,121,121,16.329242424242423
1412526,2018-02-02,5,6462,4715,660,121,121,16.834615384615383
1412526,2018-02-03,6,6919,4831,660,121,121,18.471666666666668
1412526,2018-02-04,7,6500,4466,660,121,121,18.493333333333336
1412526,2018-02-05,1,6625,4665,570,121,121,16.26851851851852
1412526,2018-02-06,2,4396,3160,570,121,121,16.309302325581395
1412526,2018-02-07,3,4824,3446,660,121,121,15.784615384615385
1412526,2018-02-08,4,5779,3890,660,121,121,16.218867924528304
1412526,2018-02-09,5,5687,3829,660,121,121,16.930909090909093
1412526,2018-02-10,6,5452,3517,660,121,121,16.825084745762712
1412526,2018-02-11,7,5147,3321,660,121,121,16.726909090909093
1412526,2018-02-12,1,4861,3122,660,121,121,16.544067796610168
1412526,2018-02-13,2,4134,2624,660,121,121,16.780597014925373
1412526,2018-02-14,3,2612,1534,660,121,121,16.619999999999997
1412526,2018-02-22,4,5034,3176,660,121,121,17.04285714285714
1412526,2018-02-23,5,4558,3054,660,121,121,16.400000000000002
1412526,2018-02-24,6,6055,3876,660,121,121,17.99178082191781
1412526,2018-02-25,7,5721,3607,660,121,121,17.146666666666665
1412526,2018-02-26,1,4508,3165,660,121,121,15.111904761904762
1412526,2018-02-27,2,4203,3019,660,121,121,15.03191489361702
1412526,2018-02-28,3,4785,3386,660,121,121,15.892727272727273
1412526,2018-03-01,4,5609,3849,660,121,121,16.2816
1412526,2018-03-02,5,5657,3775,660,121,121,16.65573770491803
1412526,2018-03-03,6,4389,2900,660,121,121,16.27027027027027
1412531,2017-04-21,5,0,0,600,121,121,14.42
1412531,2017-04-22,6,0,0,600,121,121,15.424999999999999
1412531,2017-04-23,7,0,0,600,121,121,12.943478260869565
1412531,2017-04-24,1,0,0,600,121,121,16.13448275862069
1412531,2017-04-25,2,0,0,600,121,121,14.79
1412531,2017-04-26,3,0,0,600,121,121,17.032432432432433
1412531,2017-04-27,4,0,0,600,121,121,14.596296296296297
1412531,2017-04-28,5,0,0,600,121,121,14.764000000000001
1412531,2017-04-29,6,0,0,600,121,121,14.772499999999999
1412531,2017-04-30,7,0,0,600,121,121,15.662962962962963
1412531,2017-05-01,1,0,0,600,121,121,17.10217391304348
1412531,2017-05-02,2,0,0,600,121,121,18.11904761904762
1412531,2017-05-03,3,0,0,600,121,121,16.743243243243242
1412531,2017-05-04,4,0,0,600,121,121,14.961764705882352
1412531,2017-05-05,5,0,0,600,121,121,15.835999999999999
1412531,2017-05-06,6,0,0,600,121,121,14.87560975609756
1412531,2017-05-07,7,0,0,600,121,121,13.261363636363637
1412531,2017-05-08,1,3498,2465,600,121,121,14.868571428571428
1412531,2017-05-09,2,1048,778,600,121,121,20.96923076923077
1412531,2017-05-10,3,2847,2031,600,121,121,17.116666666666667
1412531,2017-05-11,4,3312,2339,600,121,121,17.361290322580647
1412531,2017-05-12,5,4059,2788,630,121,121,15.841463414634147
1412531,2017-05-13,6,3478,2313,630,121,121,15.231578947368419
1412531,2017-05-14,7,3689,2385,630,121,121,14.270833333333334
1412531,2017-05-15,1,3542,2376,630,121,121,16.07857142857143
1412531,2017-05-16,2,4149,2759,630,121,121,16.446341463414633
1412531,2017-05-17,3,4660,3014,630,121,121,15.913636363636364
1412531,2017-05-18,4,3825,2623,630,121,121,16.125
1412531,2017-05-19,5,3611,2434,630,121,121,16.00625
1412531,2017-05-20,6,3779,2522,630,121,121,14.097777777777777
1412531,2017-05-21,7,3794,2430,630,121,121,14.744736842105262
1412531,2017-05-22,1,3431,2444,630,121,121,15.437931034482759
1412531,2017-05-23,2,4541,3069,630,121,121,14.248979591836736
1412531,2017-05-24,3,3555,2446,630,121,121,16.140625
1412531,2017-05-25,4,3327,2247,630,121,121,14.5375
1412531,2017-05-26,5,3285,2260,630,121,121,18.91860465116279
1412531,2017-05-27,6,3298,2296,630,121,121,12.083333333333334
1412531,2017-05-28,7,2900,1859,630,121,121,15.196
1412531,2017-05-29,1,2738,1788,630,121,121,13.99642857142857
1412531,2017-05-30,2,3391,2110,630,121,121,14.215384615384616
1412531,2017-05-31,3,3631,2427,630,121,121,16.696428571428573
1412531,2017-06-01,4,3830,2560,630,121,121,16.1475
1412531,2017-06-02,5,3634,2418,630,121,121,16.528125
1412531,2017-06-03,6,4161,2661,630,121,121,14.702380952380953
1412531,2017-06-04,7,3990,2494,630,121,121,15.093023255813954
1412531,2017-06-05,1,4146,2752,630,121,121,14.86470588235294
1412531,2017-06-06,2,3715,2442,630,121,121,14.20263157894737
1412531,2017-06-07,3,3183,2182,630,121,121,15.247142857142858
1412531,2017-06-08,4,2497,1688,630,121,121,15.02818181818182
1412531,2017-06-09,5,3128,2030,630,121,121,15.853846153846153
1412531,2017-06-10,6,3444,2089,630,121,121,16.82051282051282
1412531,2017-06-11,7,3997,2397,630,121,121,16.90372093023256
1412531,2017-06-12,1,3277,2104,630,121,121,15.400487804878047
1412531,2017-06-13,2,4045,2441,630,121,121,18.0785
1412531,2017-06-14,3,2942,1884,630,121,121,18.28230769230769
1412531,2017-06-15,4,3029,1958,630,121,121,16.30375
1412531,2017-06-16,5,3451,2173,630,121,121,17.717142857142857
1412531,2017-06-17,6,4179,2488,630,121,121,17.597454545454546
1412531,2017-06-18,7,4739,2743,630,121,121,18.730153846153847
1412531,2017-06-19,1,4060,2418,557,103,121,16.834482758620688
1412531,2017-06-20,2,3739,2322,630,121,121,17.03636363636364
1412531,2017-06-21,3,5217,3006,630,121,121,17.027272727272727
1412531,2017-06-22,4,3821,2383,630,121,121,16.897368421052633
1412531,2017-06-23,5,4154,2598,630,121,121,16.11
1412531,2017-06-24,6,6585,3569,630,121,121,17.520779220779218
1412531,2017-06-25,7,6156,3369,630,121,121,16.704166666666666
1412531,2017-06-26,1,3481,2203,630,121,121,18.211111111111112
1412531,2017-06-27,2,3514,2256,630,121,121,16.549999999999997
1412531,2017-06-28,3,3542,2245,630,121,121,18.16923076923077
1412531,2017-06-29,4,3701,2339,630,121,121,17.6
1412531,2017-06-30,5,3436,2169,570,121,121,18.370588235294118
1412531,2017-07-01,6,4991,2910,630,121,121,17.316949152542374
1412531,2017-07-02,7,4976,2859,630,121,121,18.813114754098358
1412531,2017-07-03,1,3943,2454,630,121,121,17.558333333333334
1412531,2017-07-04,2,4285,2603,630,121,121,18.402173913043477
1412531,2017-07-05,3,4819,2814,630,121,121,18.96119402985075
1412531,2017-07-06,4,4751,2857,622,113,121,20.203703703703702
1412531,2017-07-07,5,4832,2823,630,121,121,19.5258064516129
1412531,2017-07-08,6,5224,3042,600,91,121,19.54385964912281
1412531,2017-07-09,7,5793,3333,630,121,121,21.264473684210525
1412531,2017-07-10,1,4758,2875,630,121,121,18.909615384615385
1412531,2017-07-11,2,4501,2740,630,121,121,18.85753424657534
1412531,2017-07-12,3,4644,2792,630,121,121,18.665306122448982
1412531,2017-07-13,4,4564,2813,630,121,121,16.605882352941176
1412531,2017-07-14,5,4449,2740,551,121,121,18.008928571428573
1412531,2017-07-15,6,5537,3237,630,121,121,18.698529411764707
1412531,2017-07-16,7,5962,3409,630,121,121,17.40169491525424
